passage_title;idx;sentence_en;sentence_tr
238-How to be a Happier Mother (Daha Mutlu Bir Anne Nasıl Olunur);9;There is strong and convincing evidence that the withdrawal of a mother's attention can be even more harmful to a child's development than her physical absence for short periods.;Bir annenin ilgisini çekmesinin, bir çocuğun gelişimi için kısa süreli fiziksel yokluğundan bile daha zararlı olabileceğine dair güçlü ve ikna edici kanıtlar vardır.
238-How to be a Happier Mother (Daha Mutlu Bir Anne Nasıl Olunur);10;Therefore, a sensible and caring husband with common sense will certainly agree to make arrangements so that the mother can regularly take some time off to pursue her own interests and recharge.;Bu nedenle, sağduyulu ve sevecen bir koca, annenin kendi ilgi alanlarını takip etmek ve yenilenmek için düzenli olarak biraz zaman ayırabilmesi için düzenlemeler yapmayı kesinlikle kabul edecektir.
238-How to be a Happier Mother (Daha Mutlu Bir Anne Nasıl Olunur);11;He may choose to stay at home and take over the childcare responsibilities himself, or a reliable baby sitter may be employed to give the mother a much-needed and regular break.;Evde kalmayı ve çocuk bakım sorumluluklarını kendisi üstlenmeyi seçebilir veya anneye çok ihtiyaç duyduğu düzenli bir mola vermek için güvenilir bir bebek bakıcısı tutulabilir.
238-How to be a Happier Mother (Daha Mutlu Bir Anne Nasıl Olunur);12;Any arrangement that is regular and predictable will do the mother a world of good, and the optimal situation is perhaps a completely free day and evening once a week during which she is relieved of all household and childcare responsibilities and can simply enjoy herself.;Düzenli ve öngörülebilir herhangi bir düzenleme anneye çok iyi gelecektir ve en uygun durum belki de haftada bir kez, tüm ev ve çocuk bakım sorumluluklarından kurtulduğu ve sadece eğlenebildiği tamamen boş bir gün ve akşamdır.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);1;The Reader's Guide to Periodical Literature is an essential and invaluable subject and author list of many, but importantly not all, magazine articles published in the United States.;Süreli Yayınlar Edebiyatı Okuyucu Rehberi, Amerika Birleşik Devletleri'nde yayınlanan birçok, ancak önemlisi hepsi değil, dergi makalesinin temel ve paha biçilmez bir konu ve yazar listesidir.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);2;This comprehensive list, formally called an index, is regularly sent to U.S. libraries every two weeks so that interested people can quickly find out what current information is available on a given topic.;Resmi olarak indeks adı verilen bu kapsamlı liste, ilgili kişilerin belirli bir konuda hangi güncel bilgilerin mevcut olduğunu hızlıca öğrenebilmeleri için her iki haftada bir düzenli olarak ABD kütüphanelerine gönderilir.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);3;For university or college students who must frequently conduct in-depth research, this organized list of subjects written about in magazines of general interest can be an extremely valuable tool.;Sık sık derinlemesine araştırma yapması gereken üniversite veya yüksekokul öğrencileri için, genel ilgi alanındaki dergilerde yazılmış konuların bu organize listesi son derece değerli bir araç olabilir.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);4;Learning how to correctly and efficiently use The Reader's Guide is, therefore, considered a very important skill for all university students in the U.S. to master early in their academic careers.;Bu nedenle, Okuyucu Rehberi'ni doğru ve verimli bir şekilde kullanmayı öğrenmek, ABD'deki tüm üniversite öğrencilerinin akademik kariyerlerinin başlarında edinmeleri gereken çok önemli bir beceri olarak kabul edilir.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);5;The main content of The Reader's Guide consists of subject entries and author entries for a wide range of periodicals, which are simply magazines published on a regular schedule, like weekly or monthly.;Okuyucu Rehberi'nin ana içeriği, sadece haftalık veya aylık gibi düzenli bir programa göre yayınlanan dergiler olan çok çeşitli süreli yayınlar için konu girişleri ve yazar girişlerinden oluşur.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);6;This valuable information is meticulously listed in alphabetical order for easy and quick reference, much like a dictionary or encyclopedia.;Bu değerli bilgi, tıpkı bir sözlük veya ansiklopedi gibi, kolay ve hızlı başvuru için titizlikle alfabetik sırayla listelenir.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);7;After the subject heading or the author's name, detailed information is given which tells the student exactly where to find the full text of the specific magazine article they are looking for.;Konu başlığından veya yazarın adından sonra, öğrenciye aradığı belirli dergi makalesinin tam metnini tam olarak nerede bulacağını söyleyen ayrıntılı bilgi verilir.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);8;For instance, if a student wants to look up the broad subject 'Education', they should look under the letter 'E' and then carefully find the word 'Education' in the listing.;Örneğin, bir öğrenci geniş 'Eğitim' konusuna bakmak isterse, 'E' harfine bakmalı ve ardından listede 'Eğitim' kelimesini dikkatlice bulmalıdır.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);9;The Reader's Guide also contains two very helpful kinds of cross-references, which are essentially pointers to other related places to look in the guide for even more articles about a subject.;Okuyucu Rehberi ayrıca, bir konu hakkında daha fazla makale bulmak için rehberde bakılacak diğer ilgili yerlere işaret eden iki çok yararlı türde çapraz referans içerir.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);10;After a main heading, a student might find the word 'see', which is then followed by other, more specific subject headings also found in the index that they should consult instead.;Bir ana başlıktan sonra, bir öğrenci 'bkz.' kelimesini bulabilir, bunu daha sonra indekste de bulunan ve bunun yerine başvurması gereken diğer, daha spesifik konu başlıkları takip eder.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);11;The other, equally useful kind of cross-reference is 'see also', which suggests additional, related subject headings that the student might want to explore for further, more comprehensive research.;Diğer, eşit derecede kullanışlı çapraz referans türü, öğrencinin daha fazla, daha kapsamlı araştırma için keşfetmek isteyebileceği ek, ilgili konu başlıklarını öneren 'ayrıca bkz.'dir.
239-How to Use the Reader's Guide (Okuyucu Rehberi Nasıl Kullanılır);12;For instance, if a student looks up the main heading 'Education', the guide will list articles about education, but it will also suggest looking under related headings like 'Adult Education', 'Elementary Education', and 'Special Education' for more specific information.;Örneğin, bir öğrenci ana başlık olan 'Eğitim'e bakarsa, rehber eğitimle ilgili makaleleri listeleyecek, ancak daha spesifik bilgiler için 'Yetişkin Eğitimi', 'İlköğretim' ve 'Özel Eğitim' gibi ilgili başlıklar altına da bakmayı önerecektir.
240-How Well Can Horses Hear? (Atlar Ne Kadar İyi Duyar?);1;Horses have more acute hearing than humans, able to detect a wide range of sounds, from very low frequency to very high, up to 25,000 cycles per second.;Atlar, insanlardan daha keskin bir işitmeye sahiptir, saniyede 25.000 devire kadar çok düşük frekanstan çok yükseğe kadar geniş bir ses yelpazesini algılayabilir.
240-How Well Can Horses Hear? (Atlar Ne Kadar İyi Duyar?);2;The sharpness of their hearing exceeds ours thanks to their large and wonderfully mobile external ears, controlled by sixteen muscles, each ear able to rotate through about 180 degrees.;İşitmelerinin keskinliği, on altı kas tarafından kontrol edilen, her biri yaklaşık 180 derece dönebilen büyük ve harika hareketli dış kulakları sayesinde bizimkini aşıyor.
240-How Well Can Horses Hear? (Atlar Ne Kadar İyi Duyar?);3;Horses are so good at detecting natural disturbances like distant storms and earthquakes that some horsemen insist they possess a sixth sense, but they may be responding to tiny sounds too far away for humans to hear.;Atlar, uzaktaki fırtınalar ve depremler gibi doğal rahatsızlıkları tespit etmede o kadar iyidir ki, bazı atlılar altıncı hisleri olduğunda ısrar eder, ancak insanların duyamayacağı kadar uzaktaki küçük seslere tepki veriyor olabilirler.
240-How Well Can Horses Hear? (Atlar Ne Kadar İyi Duyar?);4;People living in earthquake zones have noted that their horses become intensely agitated and highly vocal just before a quake strikes, providing a useful early warning.;Deprem bölgelerinde yaşayan insanlar, bir deprem vurmadan hemen önce atlarının yoğun bir şekilde ajite olduğunu ve ses çıkardığını fark ettiler ve bu da yararlı bir erken uyarı sağlıyor.
240-How Well Can Horses Hear? (Atlar Ne Kadar İyi Duyar?);5;Many riders have marveled at the way their animals have unerringly found their way back home over strange terrain, possibly using sensitive hearing or a 'magnetic map' of the home territory.;Birçok binici, hayvanlarının, hassas işitme veya ev bölgesinin 'manyetik haritasını' kullanarak, yabancı arazide yanılmadan eve dönüş yolunu bulma şekline hayret etti.
240-How Well Can Horses Hear? (Atlar Ne Kadar İyi Duyar?);6;Horses are so sensitive that a particularly noisy environment can be distressing, and they can become high-strung if kept near airports or busy road systems.;Atlar o kadar hassastır ki, özellikle gürültülü bir ortam sıkıntılı olabilir ve havaalanlarının veya yoğun yol sistemlerinin yakınında tutulurlarsa asabi olabilirler.
240-How Well Can Horses Hear? (Atlar Ne Kadar İyi Duyar?);7;Police and parade horses have to be schooled to display the highly unnatural response of not reacting to shouts, cheers, drums, and bands on public occasions.;Polis ve geçit töreni atları, halka açık etkinliklerde bağırışlara, tezahüratlara, davullara ve bandolara tepki vermeme gibi son derece doğal olmayan bir tepki sergilemek üzere eğitilmelidir.
240-How Well Can Horses Hear? (Atlar Ne Kadar İyi Duyar?);8;An intelligent rider can readily train a horse to respond to softly spoken, simple words of command, but some horsemen feel it is wrong to talk to a horse and fail to use this attribute.;Zeki bir binici, bir atı yumuşak bir şekilde söylenen basit komut sözcüklerine yanıt vermesi için kolayca eğitebilir, ancak bazı atlılar bir atla konuşmanın yanlış olduğunu düşünür ve bu özelliği kullanamaz.
241-Human Infants (İnsan Yavruları);1;One of the unfortunate features of the human condition is that the natural exploratory behavior of human infants has to be significantly restricted.;İnsanlık durumunun talihsiz özelliklerinden biri, insan yavrularının doğal keşfedici davranışlarının önemli ölçüde kısıtlanması gerektiğidir.
241-Human Infants (İnsan Yavruları);2;This is especially true in conditions of modern civilization, where the many hazards of traffic, electricity, gas, stairs, and many other complex dangers have been added to those which are found in primitive, rural circumstances.;Bu, özellikle, ilkel, kırsal koşullarda bulunanlara trafik, elektrik, gaz, merdivenler ve diğer birçok karmaşık tehlikenin eklendiği modern uygarlık koşullarında geçerlidir.
241-Human Infants (İnsan Yavruları);3;We are forced to overprotect our children psychologically, because we live in an increasingly artificial and potentially dangerous environment, full of hidden risks.;Giderek daha yapay ve potansiyel olarak tehlikeli, gizli risklerle dolu bir ortamda yaşadığımız için çocuklarımızı psikolojik olarak aşırı korumak zorunda kalıyoruz.
